83.0,-929.0,766.0
3.0,-782.0,856.0
-98.0,-596.0,975.0
-189.0,-432.0,994.0
-338.0,-268.0,887.0
-436.0,-175.0,863.0
-711.0,-88.0,806.0
-978.0,-118.0,679.0
-907.0,-98.0,647.0
-1021.0,-72.0,501.0
-1156.0,-71.0,439.0
-1235.0,-97.0,469.0
-1162.0,-199.0,201.0
-1096.0,-241.0,69.0
-981.0,-392.0,-214.0
-833.0,-382.0,-328.0
-705.0,-394.0,-391.0
-470.0,-432.0,-454.0
-413.0,-456.0,-465.0
-201.0,-452.0,-467.0
-140.0,-410.0,-431.0
-95.0,-379.0,-384.0
-39.0,-365.0,-355.0
-10.0,-354.0,-335.0
13.0,-358.0,-324.0
121.0,-334.0,-311.0
130.0,-321.0,-291.0
132.0,-314.0,-270.0
150.0,-312.0,-267.0
151.0,-323.0,-266.0
137.0,-333.0,-281.0
103.0,-354.0,-287.0
107.0,-359.0,-276.0
125.0,-355.0,-280.0
128.0,-352.0,-295.0
15.0,-364.0,-317.0
-4.0,-376.0,-336.0
-82.0,-367.0,-351.0
-170.0,-351.0,-353.0
-282.0,-340.0,-336.0
-445.0,-285.0,-240.0
-518.0,-209.0,-161.0
-564.0,-236.0,-145.0
-575.0,-275.0,-154.0
-620.0,-342.0,-136.0
-622.0,-354.0,-110.0
-677.0,-313.0,-41.0
-727.0,-257.0,73.0
-752.0,-267.0,134.0
-775.0,-301.0,202.0
-781.0,-321.0,249.0
-737.0,-345.0,303.0
-763.0,-304.0,378.0
-763.0,-291.0,445.0
-747.0,-271.0,551.0
-674.0,-256.0,703.0
-631.0,-243.0,781.0
-558.0,-331.0,844.0
-349.0,-481.0,1030.0
-208.0,-395.0,1219.0
108.0,-402.0,1134.0
302.0,-592.0,1035.0
598.0,-931.0,356.0
642.0,-844.0,354.0
719.0,-843.0,303.0
647.0,-732.0,464.0
580.0,-614.0,443.0
547.0,-631.0,530.0
596.0,-715.0,510.0
555.0,-671.0,493.0
551.0,-650.0,386.0
530.0,-641.0,379.0
457.0,-651.0,368.0
438.0,-676.0,361.0
389.0,-669.0,292.0
372.0,-665.0,234.0
377.0,-641.0,166.0
371.0,-576.0,151.0
396.0,-553.0,157.0
363.0,-546.0,73.0
337.0,-511.0,57.0
330.0,-480.0,52.0
320.0,-473.0,39.0
294.0,-477.0,19.0
265.0,-474.0,-3.0
241.0,-462.0,7.0
220.0,-427.0,-8.0
215.0,-412.0,-9.0
187.0,-411.0,-35.0
170.0,-393.0,-54.0
170.0,-378.0,-73.0
166.0,-365.0,-80.0
159.0,-346.0,-103.0
168.0,-332.0,-102.0
188.0,-311.0,-100.0
216.0,-291.0,-102.0
212.0,-306.0,-118.0
203.0,-301.0,-171.0
188.0,-294.0,-207.0
173.0,-299.0,-213.0
134.0,-306.0,-263.0
109.0,-312.0,-296.0
40.0,-318.0,-347.0
56.0,-329.0,-318.0
91.0,-355.0,-294.0
103.0,-368.0,-288.0
114.0,-362.0,-280.0
138.0,-353.0,-259.0
167.0,-335.0,-187.0
175.0,-315.0,-161.0
183.0,-296.0,-115.0
182.0,-284.0,-99.0
181.0,-280.0,-88.0
166.0,-272.0,-83.0
150.0,-278.0,-88.0
135.0,-278.0,-78.0
140.0,-278.0,-78.0
142.0,-287.0,-75.0
161.0,-296.0,-56.0
158.0,-306.0,-52.0
160.0,-313.0,-36.0
165.0,-324.0,8.0
172.0,-320.0,33.0
173.0,-307.0,43.0
192.0,-295.0,64.0
192.0,-290.0,77.0
173.0,-294.0,90.0
144.0,-309.0,94.0
141.0,-316.0,106.0
147.0,-317.0,136.0
156.0,-307.0,155.0
175.0,-294.0,176.0
194.0,-287.0,191.0
205.0,-276.0,208.0
213.0,-238.0,238.0
221.0,-220.0,264.0
252.0,-185.0,293.0
236.0,-169.0,303.0
201.0,-136.0,346.0
198.0,-135.0,330.0
208.0,-123.0,315.0
216.0,-99.0,316.0
231.0,-76.0,337.0
254.0,-51.0,360.0
289.0,-15.0,383.0
286.0,-9.0,378.0
277.0,6.0,360.0
308.0,45.0,362.0
326.0,47.0,351.0
296.0,82.0,392.0
355.0,139.0,435.0
360.0,155.0,470.0
351.0,181.0,501.0
338.0,197.0,513.0
328.0,210.0,503.0
379.0,186.0,521.0
439.0,211.0,518.0
452.0,220.0,516.0
422.0,304.0,510.0
433.0,464.0,400.0
468.0,538.0,349.0
453.0,600.0,306.0
476.0,595.0,255.0
505.0,635.0,134.0
485.0,659.0,-10.0
307.0,690.0,-76.0
202.0,656.0,-70.0
234.0,629.0,-134.0
336.0,584.0,-176.0
285.0,547.0,-175.0
323.0,537.0,-138.0
404.0,483.0,-79.0
440.0,455.0,-84.0
468.0,442.0,-146.0
460.0,443.0,-232.0
443.0,444.0,-281.0
439.0,522.0,-366.0
416.0,551.0,-434.0
444.0,457.0,-564.0
450.0,392.0,-575.0
435.0,341.0,-571.0
389.0,286.0,-635.0
351.0,262.0,-647.0
316.0,178.0,-673.0
282.0,136.0,-685.0
293.0,152.0,-679.0
382.0,178.0,-643.0
406.0,161.0,-644.0
418.0,180.0,-644.0
428.0,191.0,-644.0
458.0,209.0,-638.0
415.0,378.0,-655.0
353.0,510.0,-631.0
357.0,597.0,-542.0
390.0,609.0,-445.0
395.0,687.0,-386.0
428.0,704.0,-238.0
516.0,702.0,-72.0
576.0,680.0,68.0
585.0,594.0,177.0
573.0,424.0,357.0
560.0,275.0,424.0
528.0,112.0,442.0
484.0,22.0,423.0
396.0,-6.0,356.0
364.0,-53.0,320.0
336.0,-127.0,303.0
320.0,-173.0,284.0
227.0,-257.0,261.0
190.0,-285.0,258.0
100.0,-332.0,274.0
-1.0,-350.0,304.0
-25.0,-374.0,285.0
71.0,-348.0,245.0
50.0,-340.0,251.0
103.0,-326.0,241.0
88.0,-348.0,209.0
51.0,-402.0,148.0
57.0,-413.0,134.0
68.0,-397.0,114.0
64.0,-398.0,113.0
54.0,-404.0,103.0
52.0,-409.0,87.0
46.0,-421.0,58.0
39.0,-437.0,3.0
39.0,-442.0,-39.0
55.0,-458.0,-99.0
45.0,-453.0,-133.0
25.0,-438.0,-157.0
25.0,-445.0,-151.0
31.0,-460.0,-142.0
31.0,-468.0,-134.0
27.0,-468.0,-132.0
18.0,-468.0,-148.0
24.0,-463.0,-138.0
27.0,-464.0,-136.0
14.0,-457.0,-169.0
15.0,-440.0,-218.0
74.0,-404.0,-299.0
114.0,-393.0,-326.0
99.0,-277.0,-421.0
-8.0,-214.0,-483.0
73.0,-183.0,-491.0
-45.0,-147.0,-503.0
-125.0,-98.0,-501.0
-125.0,-33.0,-508.0
-95.0,-24.0,-517.0
-107.0,-28.0,-523.0
-109.0,-33.0,-540.0
-50.0,-98.0,-560.0
-33.0,-90.0,-573.0
-29.0,-63.0,-575.0
-5.0,-37.0,-586.0
-19.0,-46.0,-601.0
-64.0,-47.0,-629.0
-166.0,-20.0,-648.0
-180.0,-4.0,-659.0
-213.0,36.0,-667.0
-302.0,87.0,-662.0
-285.0,90.0,-674.0
-203.0,63.0,-704.0
-190.0,54.0,-710.0
-182.0,57.0,-704.0
-96.0,5.0,-648.0
20.0,-118.0,-591.0
111.0,-238.0,-523.0
118.0,-290.0,-496.0
123.0,-352.0,-427.0
32.0,-355.0,-366.0
-66.0,-163.0,-494.0
-71.0,-186.0,-467.0
-86.0,-190.0,-467.0
-112.0,-202.0,-444.0
-130.0,-202.0,-443.0
-135.0,-223.0,-414.0
-119.0,-274.0,-371.0
-92.0,-310.0,-328.0
-72.0,-334.0,-273.0
-50.0,-349.0,-216.0
-48.0,-360.0,-180.0
-41.0,-376.0,-125.0
-36.0,-377.0,-102.0
-36.0,-378.0,-82.0
-48.0,-386.0,-40.0
-42.0,-391.0,-7.0
-42.0,-382.0,31.0
-46.0,-355.0,93.0
-48.0,-338.0,128.0
-69.0,-327.0,170.0
-87.0,-308.0,206.0
-126.0,-290.0,239.0
-168.0,-247.0,299.0
-188.0,-220.0,323.0
-203.0,-177.0,348.0
-222.0,-144.0,351.0
-261.0,-141.0,333.0
-300.0,-129.0,317.0
-355.0,-100.0,309.0
-383.0,-62.0,320.0
-413.0,-60.0,324.0
-429.0,-68.0,330.0
-452.0,-30.0,352.0
-480.0,8.0,389.0
-552.0,144.0,429.0
-623.0,245.0,391.0
-648.0,371.0,358.0
-661.0,538.0,283.0
-681.0,592.0,197.0
-696.0,611.0,157.0
-644.0,634.0,246.0
-675.0,752.0,259.0
-783.0,719.0,305.0
-841.0,570.0,418.0
-827.0,382.0,336.0
-836.0,535.0,213.0
-900.0,571.0,122.0
-841.0,685.0,-126.0
-678.0,871.0,-340.0
-643.0,875.0,-453.0
-545.0,834.0,-603.0
-414.0,773.0,-715.0
-325.0,733.0,-763.0
-278.0,710.0,-834.0
-237.0,724.0,-855.0
-278.0,704.0,-894.0
-441.0,599.0,-880.0
-340.0,623.0,-841.0
-266.0,602.0,-806.0
-242.0,627.0,-762.0
-181.0,594.0,-804.0
-120.0,599.0,-796.0
-56.0,367.0,-918.0
-1.0,286.0,-917.0
23.0,155.0,-930.0
48.0,14.0,-902.0
46.0,18.0,-905.0
17.0,68.0,-923.0
-80.0,193.0,-943.0
-153.0,415.0,-907.0
-225.0,715.0,-762.0
-341.0,934.0,-540.0
-497.0,1041.0,-225.0
-587.0,1052.0,-117.0
-811.0,823.0,279.0
-807.0,581.0,411.0
-726.0,458.0,465.0
-703.0,457.0,450.0
-655.0,312.0,546.0
-654.0,325.0,579.0
-582.0,240.0,583.0
-487.0,116.0,467.0
-383.0,83.0,461.0
-300.0,-48.0,416.0
-226.0,-86.0,376.0
-156.0,-125.0,347.0
-178.0,-134.0,348.0
-204.0,-149.0,344.0
-219.0,-177.0,344.0
-252.0,-224.0,344.0
-293.0,-199.0,375.0
-313.0,-148.0,392.0
-302.0,-155.0,347.0
-307.0,-137.0,310.0
-307.0,-69.0,269.0
-323.0,9.0,258.0
-280.0,86.0,247.0
-268.0,169.0,207.0
-236.0,237.0,190.0
-219.0,204.0,215.0
-254.0,196.0,233.0
-263.0,182.0,240.0
-295.0,138.0,287.0
-288.0,179.0,319.0
-380.0,57.0,322.0
-397.0,44.0,321.0
-369.0,39.0,294.0
-368.0,27.0,288.0
-382.0,15.0,287.0
-389.0,-7.0,287.0
-416.0,-22.0,274.0
-451.0,-87.0,251.0
-482.0,-145.0,234.0
-515.0,-231.0,158.0
-536.0,-306.0,73.0
-521.0,-363.0,7.0
-492.0,-455.0,-130.0
-497.0,-482.0,-187.0
-498.0,-504.0,-285.0
-509.0,-506.0,-351.0
-493.0,-495.0,-409.0
-478.0,-421.0,-422.0
-439.0,-409.0,-441.0
-452.0,-366.0,-484.0
-459.0,-344.0,-476.0
-436.0,-321.0,-471.0
-417.0,-329.0,-469.0
-441.0,-310.0,-439.0
-470.0,-293.0,-415.0
-490.0,-313.0,-414.0
-478.0,-351.0,-397.0
-450.0,-373.0,-405.0
-385.0,-300.0,-471.0
-350.0,-306.0,-512.0
-247.0,-237.0,-536.0
-158.0,-136.0,-525.0
-81.0,-90.0,-532.0
-81.0,-66.0,-528.0
-92.0,-70.0,-527.0
-147.0,-70.0,-527.0
-266.0,-163.0,-518.0
-339.0,-210.0,-496.0
-434.0,-268.0,-437.0
-436.0,-391.0,-410.0
-416.0,-477.0,-371.0
-453.0,-532.0,-249.0
-473.0,-543.0,-165.0
-529.0,-480.0,-19.0
-505.0,-451.0,1.0
-449.0,-436.0,-45.0
-396.0,-425.0,-43.0
-440.0,-393.0,27.0
-513.0,-341.0,123.0
-523.0,-322.0,151.0
-526.0,-300.0,147.0
-500.0,-264.0,155.0
-497.0,-256.0,169.0
-502.0,-229.0,206.0
-528.0,-180.0,244.0
-509.0,-128.0,259.0
-516.0,-99.0,279.0
-525.0,-72.0,291.0
-498.0,3.0,318.0
-470.0,33.0,347.0
-430.0,36.0,380.0
-320.0,88.0,356.0
-280.0,171.0,324.0
-251.0,184.0,283.0
-252.0,189.0,262.0
-238.0,207.0,214.0
-249.0,208.0,208.0
-246.0,234.0,203.0
-276.0,270.0,191.0
-301.0,238.0,214.0
-303.0,126.0,304.0
-308.0,113.0,326.0
-309.0,100.0,350.0
-302.0,132.0,346.0
-317.0,134.0,316.0
-331.0,132.0,277.0
-334.0,150.0,270.0
-335.0,180.0,255.0
-307.0,198.0,255.0
-303.0,207.0,226.0
-255.0,245.0,174.0
-233.0,269.0,156.0
-242.0,272.0,125.0
-194.0,291.0,92.0
-136.0,292.0,-72.0
-117.0,289.0,-89.0
-71.0,268.0,-132.0
-51.0,233.0,-173.0
-30.0,169.0,-229.0
-13.0,137.0,-242.0
-34.0,106.0,-245.0
-55.0,65.0,-254.0
-68.0,23.0,-244.0
-61.0,12.0,-226.0
-56.0,4.0,-213.0
-48.0,-12.0,-160.0
-52.0,-21.0,-129.0
-48.0,-55.0,-44.0
-70.0,-80.0,32.0
-109.0,-92.0,135.0
-131.0,-82.0,194.0
-121.0,-64.0,186.0
-39.0,-67.0,14.0
-31.0,-33.0,-70.0
-27.0,53.0,-202.0
-84.0,162.0,-293.0
-217.0,291.0,-400.0
-339.0,302.0,-468.0
-454.0,300.0,-527.0
-582.0,327.0,-462.0
-726.0,364.0,-371.0
-735.0,217.0,-511.0
-628.0,232.0,-546.0
-645.0,526.0,-466.0
-647.0,576.0,-426.0
-718.0,646.0,-124.0
-673.0,629.0,43.0
-663.0,528.0,207.0
-822.0,380.0,262.0
-861.0,160.0,44.0
-874.0,229.0,-110.0
-810.0,189.0,-87.0
-811.0,73.0,19.0
-673.0,-17.0,210.0
-629.0,-59.0,164.0
-599.0,-62.0,171.0
-490.0,-85.0,200.0
-455.0,-84.0,190.0
-419.0,-126.0,129.0
-422.0,-135.0,82.0
-435.0,-157.0,56.0
-451.0,-157.0,85.0
-513.0,-158.0,-103.0
-501.0,-213.0,-164.0
-478.0,-291.0,-209.0
-456.0,-301.0,-267.0
-415.0,-274.0,-331.0
-347.0,-209.0,-428.0
-367.0,-178.0,-462.0
-294.0,-132.0,-477.0
-347.0,-173.0,-413.0
-351.0,-223.0,-357.0
-326.0,-158.0,-266.0
-414.0,-125.0,-234.0
-510.0,-114.0,-242.0
-548.0,-145.0,-285.0
-516.0,-114.0,-362.0
-493.0,-114.0,-408.0
-435.0,-135.0,-480.0
-394.0,-100.0,-504.0
-530.0,-54.0,-393.0
-640.0,-22.0,-249.0
-674.0,66.0,-225.0
-677.0,130.0,-71.0
-697.0,133.0,22.0
-600.0,214.0,281.0
-579.0,297.0,327.0
-552.0,339.0,377.0
-542.0,387.0,442.0
-483.0,426.0,408.0
-392.0,557.0,302.0
-241.0,732.0,149.0
-32.0,846.0,-70.0
118.0,939.0,-267.0
490.0,772.0,-576.0
562.0,600.0,-647.0
547.0,478.0,-801.0
423.0,476.0,-898.0
511.0,503.0,-942.0
391.0,439.0,-914.0
357.0,460.0,-790.0
402.0,557.0,-624.0
509.0,480.0,-776.0
538.0,366.0,-713.0
599.0,288.0,-582.0
622.0,292.0,-445.0
597.0,416.0,-315.0
533.0,376.0,59.0
490.0,464.0,-50.0
448.0,420.0,-175.0
393.0,314.0,-434.0
380.0,289.0,-459.0
471.0,49.0,-492.0
434.0,-18.0,-497.0
395.0,-99.0,-491.0
271.0,-125.0,-492.0
250.0,-156.0,-491.0
215.0,-210.0,-491.0
187.0,-209.0,-477.0
188.0,-230.0,-485.0
196.0,-266.0,-487.0
165.0,-313.0,-471.0
119.0,-325.0,-472.0
113.0,-346.0,-490.0
108.0,-355.0,-480.0
85.0,-332.0,-497.0
75.0,-346.0,-522.0
81.0,-339.0,-513.0
98.0,-328.0,-505.0
107.0,-337.0,-504.0
101.0,-339.0,-498.0
101.0,-350.0,-503.0
135.0,-343.0,-497.0
122.0,-336.0,-512.0
94.0,-340.0,-516.0
93.0,-325.0,-516.0
101.0,-314.0,-507.0
104.0,-306.0,-515.0
112.0,-302.0,-515.0
123.0,-297.0,-519.0
159.0,-276.0,-505.0
233.0,-238.0,-525.0
295.0,-211.0,-554.0
353.0,-197.0,-560.0
350.0,-146.0,-575.0
371.0,-101.0,-602.0
336.0,-60.0,-598.0
248.0,18.0,-617.0
202.0,53.0,-619.0
236.0,-39.0,-580.0
254.0,-123.0,-562.0
197.0,-161.0,-519.0
204.0,-166.0,-480.0
213.0,-154.0,-494.0
214.0,-103.0,-556.0
169.0,53.0,-553.0
125.0,131.0,-566.0
104.0,175.0,-550.0
82.0,161.0,-542.0
95.0,149.0,-586.0
107.0,129.0,-571.0
82.0,127.0,-554.0
40.0,125.0,-617.0
38.0,125.0,-563.0
79.0,101.0,-576.0
180.0,111.0,-610.0
307.0,-11.0,-645.0
357.0,-26.0,-601.0
406.0,100.0,-579.0
440.0,117.0,-595.0
500.0,155.0,-598.0
536.0,233.0,-584.0
605.0,257.0,-566.0
630.0,334.0,-541.0
611.0,814.0,-334.0
653.0,929.0,-51.0
740.0,899.0,184.0
551.0,929.0,622.0
273.0,678.0,857.0
161.0,713.0,939.0
-68.0,690.0,1067.0
-143.0,717.0,1037.0
-100.0,693.0,980.0
-145.0,609.0,981.0
-321.0,593.0,814.0
-424.0,687.0,548.0
-628.0,605.0,213.0
-790.0,572.0,126.0
-948.0,564.0,10.0
-1048.0,439.0,-239.0
-1135.0,258.0,-414.0
-1193.0,-149.0,-518.0
-934.0,-305.0,-575.0
-891.0,-452.0,-569.0
-821.0,-740.0,-579.0
-867.0,-952.0,-527.0
-762.0,-1045.0,-462.0
-751.0,-1041.0,-444.0
-650.0,-1078.0,-374.0
-493.0,-908.0,-450.0
-330.0,-668.0,-520.0
-320.0,-734.0,-503.0
-362.0,-715.0,-465.0
-344.0,-642.0,-435.0
-304.0,-663.0,-407.0
-212.0,-597.0,-437.0
-172.0,-540.0,-488.0
-109.0,-511.0,-550.0
-58.0,-492.0,-563.0
28.0,-517.0,-551.0
101.0,-520.0,-544.0
81.0,-514.0,-541.0
4.0,-543.0,-498.0
-23.0,-560.0,-487.0
-47.0,-589.0,-487.0
-90.0,-615.0,-490.0
-128.0,-632.0,-498.0
-340.0,-650.0,-497.0
-519.0,-482.0,-510.0
-797.0,-312.0,-387.0
-865.0,-125.0,-397.0
-956.0,61.0,-429.0
-985.0,259.0,-476.0
-965.0,377.0,-409.0
-963.0,473.0,-323.0
-908.0,585.0,-101.0
-741.0,547.0,239.0
-514.0,533.0,194.0
-433.0,473.0,127.0
-367.0,456.0,204.0
-287.0,459.0,145.0
-283.0,400.0,89.0
-339.0,270.0,-36.0
-350.0,180.0,-30.0
-371.0,151.0,59.0
-388.0,163.0,121.0
-325.0,203.0,194.0
-265.0,259.0,238.0
-205.0,283.0,205.0
-170.0,339.0,127.0
-104.0,387.0,76.0
-88.0,301.0,149.0
16.0,248.0,195.0
162.0,128.0,197.0
195.0,119.0,183.0
214.0,110.0,191.0
238.0,84.0,191.0
231.0,34.0,191.0
196.0,19.0,193.0
193.0,-6.0,192.0
197.0,-18.0,187.0
209.0,-11.0,186.0
256.0,-51.0,186.0
259.0,-137.0,191.0
217.0,-181.0,200.0
192.0,-230.0,191.0
167.0,-260.0,181.0
115.0,-337.0,167.0
83.0,-365.0,161.0
39.0,-372.0,158.0
6.0,-373.0,166.0
-16.0,-375.0,176.0
-19.0,-362.0,181.0
-6.0,-351.0,182.0
10.0,-344.0,182.0
25.0,-335.0,182.0
35.0,-337.0,181.0
62.0,-316.0,193.0
92.0,-278.0,193.0
107.0,-268.0,193.0
151.0,-253.0,189.0
174.0,-219.0,195.0
196.0,-172.0,208.0
220.0,-148.0,214.0
240.0,-96.0,212.0
248.0,-62.0,207.0
251.0,-49.0,207.0
261.0,-20.0,193.0
276.0,7.0,191.0
268.0,91.0,195.0
248.0,132.0,188.0
243.0,166.0,176.0
216.0,232.0,142.0
133.0,334.0,94.0
87.0,371.0,102.0
65.0,398.0,67.0
41.0,435.0,36.0
10.0,417.0,35.0
-39.0,424.0,79.0
-18.0,410.0,69.0
-39.0,364.0,114.0
-62.0,329.0,112.0
-166.0,304.0,57.0
-191.0,310.0,61.0
-215.0,281.0,88.0
-270.0,253.0,94.0
-309.0,237.0,105.0
-341.0,195.0,142.0
-384.0,139.0,191.0
-420.0,73.0,205.0
-442.0,65.0,205.0
-443.0,34.0,198.0
-432.0,27.0,187.0
-432.0,30.0,181.0
-430.0,58.0,171.0
-437.0,126.0,154.0
-403.0,223.0,142.0
-302.0,304.0,126.0
-193.0,296.0,107.0
-118.0,332.0,74.0
-50.0,341.0,90.0
-14.0,307.0,127.0
20.0,253.0,188.0
25.0,248.0,214.0
58.0,234.0,205.0
90.0,228.0,189.0
101.0,239.0,127.0
92.0,263.0,82.0
92.0,283.0,33.0
79.0,301.0,33.0
106.0,315.0,17.0
127.0,303.0,-7.0
133.0,293.0,-59.0
119.0,297.0,-80.0
140.0,288.0,-120.0
139.0,279.0,-146.0
144.0,266.0,-172.0
151.0,271.0,-213.0
140.0,270.0,-243.0
135.0,271.0,-272.0
101.0,278.0,-303.0
99.0,265.0,-306.0
118.0,277.0,-277.0
112.0,291.0,-264.0
128.0,266.0,-262.0
107.0,303.0,-168.0
129.0,296.0,-164.0
133.0,281.0,-163.0
151.0,286.0,-127.0
161.0,289.0,-96.0
123.0,273.0,-83.0
96.0,262.0,-53.0
110.0,251.0,35.0
131.0,249.0,72.0
172.0,245.0,90.0
201.0,214.0,124.0
237.0,168.0,176.0
224.0,151.0,211.0
225.0,87.0,231.0
216.0,17.0,221.0
199.0,-52.0,228.0
230.0,-21.0,245.0
280.0,-109.0,200.0
302.0,-83.0,234.0
366.0,-29.0,267.0
378.0,-19.0,278.0
354.0,-44.0,269.0
367.0,-55.0,346.0
382.0,-30.0,332.0
402.0,-91.0,298.0
398.0,-125.0,277.0
425.0,-184.0,216.0
464.0,-192.0,222.0
483.0,-260.0,184.0
497.0,-313.0,137.0
507.0,-398.0,5.0
481.0,-432.0,-96.0
386.0,-399.0,-345.0
370.0,-367.0,-398.0
295.0,-307.0,-435.0
281.0,-247.0,-505.0
311.0,-214.0,-507.0
189.0,-112.0,-485.0
124.0,-72.0,-473.0
71.0,-93.0,-449.0
50.0,-87.0,-446.0
34.0,-77.0,-447.0
98.0,-92.0,-442.0
140.0,-151.0,-424.0
233.0,-178.0,-416.0
238.0,-188.0,-425.0
224.0,-206.0,-389.0
272.0,-226.0,-344.0
273.0,-184.0,-342.0
304.0,-122.0,-371.0
332.0,-64.0,-369.0
348.0,45.0,-362.0
317.0,69.0,-368.0
328.0,43.0,-343.0
323.0,-75.0,-343.0
304.0,-204.0,-294.0
390.0,-278.0,-183.0
430.0,-228.0,-144.0
389.0,-186.0,-153.0
407.0,-98.0,-146.0
476.0,80.0,1.0
456.0,103.0,-7.0
402.0,175.0,34.0
370.0,220.0,12.0
319.0,288.0,7.0
245.0,350.0,32.0
183.0,380.0,64.0
138.0,393.0,55.0
151.0,384.0,42.0
285.0,270.0,24.0
347.0,155.0,8.0
370.0,71.0,-24.0
364.0,-91.0,-25.0
347.0,-167.0,-47.0
367.0,-183.0,-97.0
373.0,-228.0,-122.0
383.0,-284.0,-115.0
373.0,-358.0,-58.0
310.0,-472.0,37.0
83.0,-564.0,96.0
-18.0,-576.0,92.0
-185.0,-708.0,-24.0
-269.0,-767.0,-86.0
-255.0,-806.0,-10.0
-94.0,-772.0,130.0
41.0,-599.0,207.0
153.0,-344.0,199.0
217.0,-244.0,202.0
230.0,-210.0,191.0
181.0,-133.0,238.0
134.0,-37.0,298.0
239.0,-185.0,242.0
390.0,-198.0,472.0
417.0,-145.0,612.0
227.0,97.0,600.0
295.0,53.0,420.0
333.0,45.0,404.0
163.0,155.0,369.0
141.0,246.0,414.0
34.0,369.0,383.0
-10.0,405.0,388.0
-64.0,340.0,301.0
-144.0,308.0,181.0
-158.0,288.0,72.0
-138.0,297.0,21.0
-112.0,328.0,-29.0
-96.0,348.0,-45.0
12.0,377.0,-92.0
89.0,383.0,-76.0
159.0,441.0,-104.0
386.0,431.0,-66.0
410.0,423.0,-53.0
444.0,383.0,-58.0
587.0,304.0,-9.0
669.0,340.0,36.0
689.0,397.0,95.0
697.0,478.0,137.0
649.0,502.0,119.0
634.0,659.0,4.0
636.0,559.0,-41.0
622.0,435.0,-26.0
600.0,356.0,47.0
452.0,214.0,-7.0
419.0,165.0,-4.0
376.0,120.0,4.0
309.0,160.0,19.0
273.0,163.0,8.0
212.0,176.0,44.0
192.0,170.0,71.0
187.0,143.0,120.0
193.0,119.0,128.0
199.0,22.0,156.0
177.0,-18.0,170.0
153.0,-69.0,178.0
